index,transliteration,word
G2053,erion,ἔριον
G2054,eris,ἔρις
G2055,eriphion,ἐρίφιον
G2056,eriphos,ἔριφος
G2057,Hermas,Ἑρμᾶς
G2058,hermeneia,ἑρμηνεία
G2059,hermeneuo,ἑρμηνεύω
G2060,Hermes,Ἑρμῆς
G2061,Hermogenes,Ἑρμογένης
G2062,herpeton,ἑρπετόν
G2063,eruthros,ἐρυθρός
G2064,erchomai,ἔρχομαι
G2065,erotao,ἐρωτάω
G2066,esthes,ἐσθής
G2067,esthesis,ἔσθησις
G2068,esthio,ἐσθίω
G2069,Esli,Ἐσλί
G2072,esoptron,ἔσοπτρον
G2073,hespera,ἑσπέρα
G2074,Esrom,Ἐσρώμ
G2074a,hessoomai,ἑσσόομαι
G2076,estin,ἐστίν
G2077,"esto, estosan","ἔστω, ἔστωσαν"
G2078,eschatos,ἔσχατος
G2079,eschatos,ἐσχάτως
G2080,eso,ἔσω
G2081,esothen,ἔσωθεν
G2082,esoteros,ἐσώτερος
G2083,hetairos,ἑταῖρος
G2084,heteroglossos,ἑτερόγλωσσος
G2085,heterodidaskaleo,ἑτεροδιδασκαλέω
G2086,heterozugeo,ἑτεροζυγέω
G2087,heteros,ἕτερος
G2088,heteros,ἑτέρως
G2089,eti,ἔτι
G2090,hetoimazo,ἑτοιμάζω
G2091,hetoimasia,ἑτοιμασία
G2092,hetoimos,ἕτοιμος
G2093,hetoimos,ἑτοίμως
G2094,etos,ἔτος
G2095,eu,εὺ
G2096,Eua,Εὺα
G2097,euaggelizo,εὐαγγελίζω
G2098,euaggelion,εὐαγγέλιον
G2099,euaggelistes,εὐαγγελιστής
G2100,euaresteo,εὐαρεστέω
G2101,euarestos,εὐάρεστος
G2102,euarestos,εὐαρέστως
G2103,Euboulos,Εὔβουλος
G2104,eugenes,εὐγένης
G2105,eudia,εὐδία
G2106,eudokeo,εὐδοκέω
G2107,eudokia,εὐδοκία
G2108,euergesia,εὐεργεσία
G2109,euergeteo,εὐεργετέω
G2110,euergetes,εὐεργέτης
G2111,euthetos,εὔθετος
G2112,eutheos,εὐθέως
G2113,euthudromeo,εὐθυδρομέω
G2114,euthumeo,εὐθυμέω
G2115,euthumos,εὔθυμος
G2115a,euthumos,εὐθύμως
G2116,euthuno,εὐθύνω
G2117,euthus,εὐθύς
G2118,euthutes,εὐθύτης
G2119,eukaireo,εὐκαιρέω
G2120,eukairia,εὐκαιρία
G2121,eukairos,εὔκαιρος
G2122,eukairos,εὐκαίρως
G2123,eukopoteros,εὐκοπώτερος
G2124,eulabeia,εὐλάβεια
G2125,eulabeomai,εὐλαβέομαι
G2126,eulabes,εὐλαβής
G2127,eulogeo,εὐλογέω
G2128,eulogetos,εὐλογητός
G2129,eulogia,εὐλογία
G2130,eumetadotos,εὐμετάδοτος
G2131,Eunike,Εὐνίκη
G2132,eunoeo,εὐνοέω
G2133,eunoia,εὔνοια
G2134,eunouchizo,εὐνουχίζω
G2135,eunouchos,εὐνοῦχος
G2136,Euodia,Εὐοδία
G2137,euodoo,εὐοδόω
G2138,eupeithes,εὐπειθής
G2139,euperistatos,εὐπερίστατος
G2140,eupoiia,εὐποιΐα
G2141,euporeo,εὐπορέω
G2142,euporia,εὐπορία
G2143,euprepeia,εὐπρέπεια
G2144,euprosdektos,εὐπρόσδεκτος
G2145,euprosedros,εὐπρόσεδρος
G2145a,eurakulon,εὐρακύλων
G2146,euprosopeo,εὐπροσωπέω
G2147,"heurisko, heuro, heureo","εὑρίσκω, εὕρω, εὑρέω"
G2149,euruchoros,εὐρύχωρος
G2150,eusebeia,εὐσέβεια
G2151,eusebeo,εὐσεβέω
G2152,eusebes,εὐσεβής
G2153,eusebos,εὐσεβῶς
G2154,eusemos,εὔσημος
G2155,eusplagchnos,εὔσπλαγχνος
G2156,euschemonos,εὐσχημόνως
G2157,euschemosune,εὐσχημοσύνη
G2158,euschemon,εὐσχήμων
G2159,eutonos,εὐτόνως
G2160,eutrapelia,εὐτραπελία
G2161,Eutuchos,Εὔτυχος
G2162,euphemia,εὐφημία
G2163,euphemos,εὔφημος
G2164,euphoreo,εὐφορέω
G2165,euphraino,εὐφραίνω
G2166,Euphrates,Εὐφράτης
G2167,euphrosune,εὐφροσύνη
G2168,eucharisteo,εὐχαριστέω
G2169,eucharistia,εὐχαριστία
G2170,eucharistos,εὐχάριστος
G2171,euche,εὐχή
G2172,euchomai,εὔχομαι
G2173,euchrestos,εὔχρηστος
G2174,eupsucheo,εὐψυχέω
G2175,euodia,εὐωδία
G2176,euonumos,εὐώνυμος
G2177,ephallomai,ἐφάλλομαι
G2178,ephapax,ἐφάπαξ
G2180,Ephesios,Ἐφέσιος
G2181,Ephesos,Ἔφεσος
G2182,epheuretes,ἐφευρέτης
G2183,ephemeria,ἐφημερία
G2184,ephemeros,ἐφήμερος
G2185,ephikneomai,ἐφικνέομαι
G2186,ephistemi,ἐφίστημι
G2187,Ephraim,Ἐφραΐμ
G2188,ephphatha,ἐφφαθά
G2189,echthra,ἔχθρα
G2190,echthros,ἐχθρός
G2191,echidna,ἔχιδνα
G2192,echo,ἔχω
G2193,heos,ἕως
G2194,Zaboulon,Ζαβουλών
G2195,Zakchaios,Ζακχαῖος
G2196,Zara,Ζαρά
G2197,Zacharias,Ζαχαρίας
G2198,zao,ζάω
G2199,Zebedaios,Ζεβεδαῖος
G2200,zestos,ζεστός
G2201,zeugos,ζεῦγος
G2202,zeukteria,ζευκτηρία
G2203,"Zeus, Dis","Ζεύς, Δίς"
G2204,zeo,ζέω
G2204a,zeleuo,ζηλεύω
G2205,zelos,ζῆλος
G2206,zeloo,ζηλόω
G2207,zelotes,ζηλωτής
G2208,Zelotes,Ζηλωτής
G2209,zemia,ζημία
G2210,zemioo,ζημιόω
G2211,Zenas,Ζηνᾶς
G2212,zeteo,ζητέω
G2213,zetema,ζήτημα
G2214,zetesis,ζήτησις
G2215,zizanion,ζιζάνιον
G2216,Zorobabel,Ζοροβάβελ
G2217,zophos,ζόφος
G2218,zugos,ζυγός
G2219,zume,ζύμη
G2220,zumoo,ζυμόω
G2221,zogreo,ζωγρέω
G2222,zoe,ζωή
G2223,zone,ζώνη
G2224,zonnumi,ζώννυμι
G2225,zoogoneo,ζωογονέω
G2226,zoon,ζῶον
G2227,zoopoieo,ζωοποιέω
G2228,e,ἤ
G2230,hegemoneuo,ἡγεμονεύω
G2231,hegemonia,ἡγεμονία
G2232,hegemon,ἡγεμών
G2233,hegeomai,ἡγέομαι
G2234,hedeos,ἡδέως
G2235,ede,ἤδη
G2237,hedone,ἡδονή
G2238,heduosmon,ἡδύοσμον
G2239,ethos,ὴθος
G2240,heko,ἥκω
G2241,eli,ἠλί
G2242,Heli,Ἡλί
G2243,Helias,Ἡλίας
G2244,helikia,ἡλικία
G2245,helikos,ἡλίκος
G2246,helios,ἥλιος
G2247,helos,ἧλος
G2248,hemas,ἡμᾶς
G2249,hemeis,ἡμεῖς
G2250,hemera,ἡμέρα
G2251,hemeteros,ἡμέτερος
G2252,emen,ἤμην
G2253,hemithanes,ἡμιθανής
G2254,hemin,ἡμῖν
G2255,hemisu,ἥμισυ
G2256,hemiorion,ἡμιώριον
G2257,hemon,ἡμῶν
G2259,henika,ἡνίκα
G2260,eper,ἤπερ
G2261,epios,ἤπιος
G2262,Er,Ἤρ
G2263,eremos,ἤρεμος
G2264,Herodes,Ἡρώδης
G2265,Herodianoi,Ἡρωδιανοί
G2266,Herodias,Ἡρωδιάς
G2267,Herodion,Ἡρῳδίων
G2268,Hesaias,Ἡσαΐας
G2269,Esau,Ἠσαῦ
G2269a,hesson,ἥσσων
G2270,hesuchazo,ἡσυχάζω
G2271,hesuchia,ἡσυχία
G2272,hesuchios,ἡσύχιος
G2273,etoi,ἤτοι
G2274,hettaomai,ἡττάομαι
G2275,hettema,ἥττημα
G2277,eto,ἤτω
G2278,echeo,ἠχέω
G2279,echos,ἦχος
G2280,Thaddaios,Θαδδαῖος
G2281,thalassa,θάλασσα
G2282,thalpo,θάλπω
G2283,Thamar,Θάμαρ
G2284,thambeo,θαμβέω
G2285,thambos,θάμβος
G2286,thanasimos,θανάσιμος
G2287,thanatephoros,θανατήφορος
G2288,thanatos,θάνατος
G2289,thanatoo,θανατόω
G2290,thapto,θάπτω
G2291,Thara,Θάρα
G2292,tharrheo,θαῤῥέω
G2293,tharseo,θαρσέω
G2294,tharsos,θάρσος
G2295,thauma,θαῦμα
G2296,thaumazo,θαυμάζω
G2297,thaumasios,θαυμάσιος
G2298,thaumastos,θαυμαστός
G2299,thea,θεά
G2300,theaomai,θεάομαι
G2301,theatrizo,θεατρίζω
G2302,theatron,θέατρον
G2303,theion,θεῖον
G2304,theios,θεῖος
G2305,theiotes,θειότης
G2306,theiodes,θειώδης
G2307,thelema,θέλημα
G2308,thelesis,θέλησις
G2309,thelo,θέλω
G2310,themelios,θεμέλιος
G2310a,themelion,θεμέλιον
G2311,themelioo,θεμελιόω
G2312,theodidaktos,θεοδίδακτος
G2314,theomachos,θεόμαχος
G2315,theopneustos,θεόπνευστος
G2316,theos,θεός
G2317,theosebeia,θεοσέβεια
G2318,theosebes,θεοσεβής
G2319,theostuges,θεοστυγής
G2320,theotes,θεότης
G2321,Theophilos,Θεόφιλος
G2322,therapeia,θεραπεία
G2323,therapeuo,θεραπεύω
G2324,therapon,θεράπων
G2325,therizo,θερίζω
G2326,therismos,θερισμός
G2327,theristes,θεριστής
G2328,thermaino,θερμαίνω
G2329,therme,θέρμη
G2330,theros,θέρος
G2331,Thessalonikeus,Θεσσαλονικεύς
G2332,Thessalonike,Θεσσαλονίκη
G2333,Theudas,Θευδᾶς
G2334,theoreo,θεωρέω
G2335,theoria,θεωρία
G2336,theke,θήκη
G2337,thelazo,θηλάζω
G2338,thelus,θῆλυς
G2339,thera,θήρα
G2340,thereuo,θηρεύω
G2341,theriomacheo,θηριομαχέω
G2342,therion,θηρίον
G2343,thesaurizo,θησαυρίζω
G2344,thesauros,θησαυρός
G2345,thiggano,θιγγάνω
G2346,thlibo,θλίβω
G2347,thlipsis,θλίψις
G2348,thnesko,θνήσκω
G2349,thnetos,θνητός
G2349a,thorubazo,θορυβάζω
G2350,thorubeo,θορυβέω
G2351,thorubos,θόρυβος
G2352,thrauo,θραύω
G2353,thremma,θρέμμα
G2354,threneo,θρηνέω
G2356,threskeia,θρησκεία
G2357,threskos,θρῆσκος
G2358,thriambeuo,θριαμβεύω
G2359,thrix,θρίξ
G2360,throeo,θροέω
G2361,thrombos,θρόμβος
G2362,thronos,θρόνος
G2363,Thuateira,Θυάτειρα
G2364,thugater,θυγάτηρ
G2365,thugatrion,θυγάτριον
G2366,thuella,θύελλα
G2367,thuinos,θύϊνος
G2368,thumiama,θυμίαμα
G2369,thumiasterion,θυμιαστήριον
G2370,thumiao,θυμιάω
G2371,thumomacheo,θυμομαχέω
G2372,thumos,θυμός
G2373,thumoo,θυμόω
G2374,thura,θύρα
G2375,thureos,θυρεός
G2376,thuris,θυρίς
G2377,thuroros,θυρωρός
G2378,thusia,θυσία
G2379,thusiasterion,θυσιαστήριον
G2380,thuo,θύω
G2381,Thomas,Θωμᾶς
G2382,thorax,θώραξ
G2383,"Iairos, Iaeiros","Ἰάϊρος, Ἰάειρος"
G2384,Iakob,Ἰακώβ
G2385,Iakobos,Ἰάκωβος
G2386,iama,ἴαμα
G2387,Iambres,Ἰαμβρῆς
G2388,"Iannai, Ianna","Ἰανναί, Ἰαννά"
G2389,Iannes,Ἰαννῆς
G2390,iaomai,ἰάομαι
G2391,"Iaret, Iared","Ἰάρετ, Ἰάρεδ"
G2392,iasis,ἴασις
G2393,iaspis,ἴασπις
G2394,Iason,Ἰάσων
G2395,iatros,ἰατρός
G2396,ide,ἴδε
G2398,idios,ἴδιος
G2399,idiotes,ἰδιώτης
G2400,idou,ἰδού
G2401,Idoumaia,Ἰδουμαία
G2402,hidros,ἱδρώς
G2403,"Iezabel, Iezabel","Ἰεζάβελ, Ἰεζάβηλ"
G2404,Hierapolis,Ἱεράπολις
G2405,hierateia,ἱερατεία
G2406,hierateuma,ἱεράτευμα
G2407,hierateuo,ἱερατεύω
G2408,Hieremias,Ἱερεμίας
G2409,hiereus,ἱερεύς
G2410,Hiericho,Ἱεριχώ
G2410a,hierothutos,εἰδωλόθυτος
G2411,hieron,ἱερόν
G2412,hieroprepes,ἱεροπρεπής
G2413,hieros,ἱερός
G2414,Hierosoluma,Ἱεροσόλυμα
G2415,Hierosolumites,Ἱεροσολυμίτης
G2416,hierosuleo,ἱεροσυλέω
G2417,hierosulos,ἱερόσυλος
G2418,hierourgeo,ἱερουργέω
G2419,Ierousalem,Ἰερουσαλήμ
G2420,hierosune,ἱερωσύνη
G2421,Iessai,Ἰεσσαί
G2422,Iephthae,Ἰεφθάε
G2423,Iechonias,Ἰεχονίας
G2424,Iesous,Ἰησοῦς
G2425,hikanos,ἱκανός
G2426,hikanotes,ἱκανότης
G2427,hikanoo,ἱκανόω
G2428,hiketeria,ἱκετηρία
G2429,hikmas,ἱκμάς
G2430,Ikonion,Ἰκόνιον
G2431,hilaros,ἱλαρός
G2432,hilarotes,ἱλαρότης
G2433,hilaskomai,ἱλάσκομαι
G2434,hilasmos,ἱλασμός
G2435,hilasterion,ἱλαστήριον
G2436,hileos,ἵλεως
G2437,Illurikon,Ἰλλυρικόν
G2438,himas,ἱμάς
G2439,himatizo,ἱματίζω
G2440,himation,ἱμάτιον
G2441,himatismos,ἱματισμός
G2443,hina,ἵνα
G2444,hinati,ἱνατί
G2445,Ioppe,Ἰόππη
G2446,Iordanes,Ἰορδάνης
G2447,ios,ἰός
G2449,Ioudaia,Ἰουδαία
G2450,Ioudaizo,Ἰουδαΐζω
G2451,Ioudaikos,Ἰουδαϊκός
G2452,Ioudaikos,Ἰουδαϊκώς
G2453,Ioudaios,Ἰουδαῖος
G2454,Ioudaismos,Ἰουδαϊσμός
G2455,Ioudas,Ἰουδάς
G2456,Ioulia,Ἰουλία
G2457,Ioulios,Ἰούλιος
G2458,Iounia,Ἰουνία
G2459,Ioustos,Ἰοῦστος
G2460,hippeus,ἱππεύς
G2461,hippikon,ἱππικόν
G2462,hippos,ἵππος
G2463,iris,ὶρις
G2464,Isaak,Ἰσαάκ
G2465,isaggelos,ἰσάγγελος
G2466,"Issachar, Isachar","Ἰσσαχάρ, Ἰσαχάρ"
G2467,isemi,ἴσημι
G2469,"Iskarioth, Iskariotes","Ἰσκαριώθ, Ἰσκαριώτης"
G2470,isos,ἴσος
G2471,isotes,ἰσότης
G2472,isotimos,ἰσότιμος
G2473,isopsuchos,ἰσόψυχος
G2474,Israel,Ἰσραήλ
G2475,Israelites,Ἰσραηλίτης
G2476,histemi,ἵστημι
G2477,historeo,ἱστορέω
G2478,ischuros,ἰσχυρός
G2479,ischus,ἰσχύς
G2480,ischuo,ἰσχύω
G2481,isos,ἴσως
G2482,Italia,Ἰταλία
G2483,Italikos,Ἰταλικός
G2484,Itouraia,Ἰτουραΐα
G2485,ichthudion,ἰχθύδιον
G2486,ichthus,ἰχθύς
G2487,ichnos,ἴχνος
G2488,Ioatham,Ἰωάθαμ
G2489,Ioanna,Ἰωάννα
G2490a,Ioanan,Ἰωανάν
G2491,Ioannes,Ἰωάννης
G2492,Iob,Ἰώβ
G2492a,Ioda,Ἰωδά
G2493,Ioel,Ἰωήλ
G2494a,Ionam,Ἰωνάμ
G2495,Ionas,Ἰωνᾶς
G2496,Ioram,Ἰωράμ
G2497,"Iorim, Ioreim","Ἰωρίμ, Ἰωρείμ"
G2498,Iosaphat,Ἰωσαφάτ
G2500,Ioses,Ἰωσῆς
G2501,Ioseph,Ἰωσήφ
G2501a,Iosech,Ἰωσήχ
G2502,Iosias,Ἰωσίας
G2503,iota,ἰῶτα
G2504,"kago, kamoi","κἀγώ, κἀμοί"
G2505,katha,καθά
G2506,kathairesis,καθαίρεσις
G2507,kathaireo,καθαιρέω
G2508,kathairo,καθαίρω
G2509,kathaper,καθάπερ
G2510,kathapto,καθάπτω
G2511,katharizo,καθαρίζω
G2512,katharismos,καθαρισμός
G2513,katharos,καθαρός
G2514,katharotes,καθαρότης
G2515,kathedra,καθέδρα
G2516,kathezomai,καθέζομαι
G2517,kathexes,καθεξῆς
G2518,katheudo,καθεύδω
G2519,kathegetes,καθηγητής
G2520,katheko,καθήκω
G2521,kathemai,κάθημαι
G2522,kathemerinos,καθημερινός
G2523,kathizo,καθίζω
G2524,kathiemi,καθίημι
G2525,kathistemi,καθίστημι
G2526,katho,καθό
G2527,katholou,καθόλου
G2528,kathoplizo,καθοπλίζω
G2529,kathorao,καθοράω
G2530,kathoti,καθότι
G2531,kathos,καθώς
G2531a,kathosper,καθώσπερ
G2532,kai,καί
G2533,Kaiaphas,Καϊάφας
G2535,Kain,Κάϊν
G2536,"Kainam, Kainan","Καϊνάμ, Καϊνάν"
G2537,kainos,καινός
G2538,kainotes,καινότης
G2539,kaiper,καίπερ
G2540,kairos,καιρός
G2541,Kaisar,Καῖσαρ
G2542,Kaisareia,Καισάρεια
G2543,kaitoi,καίτοι
G2544,kaitoige,καίτοιγε
G2545,kaio,καίω
G2546,kakei,κἀκεῖ
G2547,kakeithen,κἀκεῖθεν
G2548,kakeinos,κακεῖνος
G2549,kakia,κακία
G2550,kakoetheia,κακοήθεια
G2551,kakologeo,κακολογέω
G2552,kakopatheia,κακοπάθεια
G2553,kakopatheo,κακοπαθέω
G2554,kakopoieo,κακοποιέω
G2555,kakopoios,κακοποιός
G2556,kakos,κακός
G2557,kakourgos,κακοῦργος
G2558,kakoucheo,κακουχέω
G2559,kakoo,κακόω
G2560,kakos,κακῶς
G2561,kakosis,κάκωσις
G2562,kalame,καλάμη
G2563,kalamos,κάλαμος
G2564,kaleo,καλέω
G2565,kallielaios,καλλιέλαιος
G2567,kalodidaskalos,καλοδιδάσκαλος
G2568,Kaloi Limenes,Καλοὶ Λιμένες
G2569,kalopoieo,καλοποιέω
G2570,kalos,καλός
G2571,kaluma,κάλυμα
G2572,kalupto,καλύπτω
G2573,kalos,καλῶς
G2574,kamelos,κάμηλος
G2575,kaminos,κάμινος
G2576,kammuo,καμμύω
G2577,kamno,κάμνω
G2578,kampto,κάμπτω
G2579,kan,κἄν
G2580,Kana,Κανᾶ
G2580a,Kananaios,Καναναῖος
G2582,Kandake,Κανδάκη
G2583,kanon,κανών
G2584,"Kapernaoum, Kapharnaoum","Καπερναούμ, Καφαρναούμ"
G2585,kapeleuo,καπηλεύω
G2586,kapnos,καπνός
G2587,Kappadokia,Καππαδοκία
G2588,kardia,καρδία
G2589,kardiognostes,καρδιογνώστης
G2590,karpos,καρπός
G2591,Karpos,Κάρπος
G2592,karpophoreo,καρποφορέω
G2593,karpophoros,καρποφόρος
G2594,kartereo,καρτερέω
G2595,karphos,κάρφος
G2596,kata,κατά
G2597,katabaino,καταβαίνω
G2598,kataballo,καταβάλλω
G2599,katabareo,καταβαρέω
G2599a,katabaruno,καταβαρύνω
G2600,katabasis,κατάβασις
G2601,katabibazo,καταβιβάζω
G2602,katabole,καταβολή
G2603,katabrabeuo,καταβραβεύω
G2605,kataggello,καταγγέλλω
G2606,katagelao,καταγελάω
G2607,kataginosko,καταγινώσκω
G2608,katagnumi,κατάγνυμι
G2608a,katagrapho,καταγράφω
G2609,katago,κατάγω
G2610,katagonizomai,καταγωνίζομαι
G2611,katadeo,καταδέω
G2612,katadelos,κατάδηλος
G2613,katadikazo,καταδικάζω
G2613a,katadike,καταδίκη
G2614,katadioko,καταδιώκω
G2615,katadouloo,καταδουλόω
G2616,katadunasteuo,καταδυναστεύω
G2617,kataischuno,καταισχύνω
G2617a,katathematizo,καταθεματίζω
G2618,katakaio,κατακαίω
G2619,katakalupto,κατακαλύπτω
G2620,katakauchaomai,κατακαυχάομαι
G2621,katakeimai,κατάκειμαι
